#Bond_distance[Angstroms] Relative_Energy[K]
 1.4000    543.6000
 1.4060    490.5990
 1.4120    440.3160
 1.4180    392.7510
 1.4240    347.9040
 1.4300    305.7750
 1.4360    266.3640
 1.4420    229.6710
 1.4480    195.6960
 1.4540    164.4390
 1.4600    135.9000
 1.4660    110.0790
 1.4720     86.9760
 1.4780     66.5910
 1.4840     48.9240
 1.4900     33.9750
 1.4960     21.7440
 1.5020     12.2310
 1.5080      5.4360
 1.5140      1.3590
 1.5200      0.0000
 1.5260      1.3590
 1.5320      5.4360
 1.5380     12.2310
 1.5440     21.7440
 1.5500     33.9750
 1.5560     48.9240
 1.5620     66.5910
 1.5680     86.9760
 1.5740    110.0790
 1.5800    135.9000
 1.5860    164.4390
 1.5920    195.6960
 1.5980    229.6710
 1.6040    266.3640
 1.6100    305.7750
 1.6160    347.9040
 1.6220    392.7510
 1.6280    440.3160
 1.6340    490.5990
 1.6400    543.6000
